Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
349,Hufflepuff,Merlin,Travers,1997-06-04,Right,36793.0,413.0167516417238,3.052991454734104,-4.130167516417238,6.197,-480.56541206019233,451.9062485333192,6.494351040443215,1043.8999370830343,8.25431093996793,0.003232770718729485,-241.94141000000002,2.5
350,Gryffindor,Socorro,Shrader,1998-07-26,Right,42630.0,283.7866068397185,-6.8130344570994925,-2.8378660683971852,4.3580000000000005,-422.53496929094575,576.2858997119117,-3.518111483882051,967.8860253264328,4.330139993545118,0.0045327550896835005,-251.63443999999998,139.18
351,Ravenclaw,Bernardo,Arce,1999-06-27,Right,82681.0,-535.163742064488,3.9829154509380658,5.35163742064488,5.638999999999999,576.0822718759279,607.2877437054501,5.374844957548372,1042.578100925014,4.503203601903501,-0.5122382367523098,-232.25196,-60.48
352,Gryffindor,Ines,Bess,1999-05-23,Left,39603.0,507.64321323507073,-4.284523849094794,-5.076432132350707,5.254,-562.5140156977353,610.9198813895089,-5.025782253755974,965.4106914718976,4.809941653792787,-0.2650824694340689,-251.48852999999997,206.45
353,Gryffindor,Keven,Gore,1998-10-11,Right,49462.0,389.72937714388917,-4.1147017613078365,-3.8972937714388918,4.746,-751.1361604475928,621.2612330860243,-6.34973300994116,964.0600757542617,3.962343724096239,0.5328063972806351,-252.15568,219.68
354,Hufflepuff,Gina,Dooley,2001-08-07,Right,63699.0,369.81544073998253,5.736038751572963,-3.6981544073998247,4.029,-599.5757650831501,387.35136663385794,1.727201669666833,1062.3882450311335,2.1131766068350992,0.051288214344799625,-245.68923999999998,1.54
355,Gryffindor,Jefferson,Ham,2000-04-07,Right,29622.0,457.055910172768,-4.323345230473416,-4.57055910172768,6.563,-689.596105655867,596.1575494575895,-5.613959843687323,945.529967217945,2.759325820362084,-0.6709955346526018,-250.57557000000003,229.57
356,Slytherin,Zenaida,Schramm,2001-07-14,Left,77425.0,-381.8708983922251,-9.563072321784126,3.818708983922252,-6.629,-300.29484868720317,416.89342817368515,5.2697460267505845,1051.3372834349227,10.506074648954273,0.3157484080923054,-255.73682000000002,-130.32
357,Hufflepuff,Colby,Loper,2001-05-08,Left,36880.0,481.7930618673,4.8348196978722635,-4.817930618673,5.159,-333.104819961426,418.4577529258741,9.997830216832462,1029.712341730321,8.330518928763519,0.28103889868460313,-241.36017999999999,-26.2
358,Ravenclaw,Freddie,Gabbard,1998-07-31,Right,39665.0,-636.0225258578413,2.99395064352958,6.360225258578413,3.611,442.64188884514573,599.2351853689779,4.395795497391442,1049.5144910899803,8.130411826971022,-1.2209390454908804,-231.83222999999998,4.33
359,Gryffindor,Newton,Bush,2001-06-03,Right,28504.0,704.2010832469438,-5.956751404975267,,4.6339999999999995,-499.8189438409024,552.6515187224387,-4.785772194121387,924.9694562297392,2.048558857179051,1.1951443623939322,-255.28156,215.95
360,Hufflepuff,Fran,Mcfall,2000-06-15,Left,43236.0,662.8470690402407,5.6627926656060925,-6.628470690402407,6.229,-448.6625139895896,373.6693171012751,,1043.938329777161,5.16181600721443,-1.1692896158600536,-243.47607999999997,-25.27
361,Hufflepuff,Connie,Altman,1997-01-15,Left,54483.0,630.4975109781776,4.805572680387328,-6.304975109781776,7.501,-433.7154556740855,389.2053009082005,4.526551209902573,1047.3665428618947,2.6885702391181603,0.5301255630235352,-244.04897999999997,-21.83
362,Ravenclaw,Shannon,Penny,1997-01-07,Right,51140.0,-494.8982928881176,8.242431612780566,4.9489829288811755,5.254,246.71684696703807,614.7843695441667,3.700322506092745,1033.6911609720237,5.386758233459622,0.5959131365739575,-229.91814,57.16
363,Ravenclaw,Everett,Ezell,2000-03-24,Left,70213.0,-524.1473542214807,5.470065876219051,5.241473542214806,5.239,508.8091442004764,623.5680477099055,5.6166717761759655,1049.0458794630117,6.63942470116323,0.2047281999664193,-230.77422,-26.68
364,Slytherin,Ben,Winstead,1997-03-07,Left,23779.0,-594.5577037927266,-4.17109495010504,5.945577037927268,-2.642,-633.2650914758867,410.0580287844673,6.121500343337202,1058.0423610469054,11.55238847063192,-0.07737741826656422,-245.01928999999998,-50.01
365,Ravenclaw,Edgar,Lemus,2001-03-14,Right,12935.0,-254.15562150222004,8.135189390635427,2.5415562150222004,6.5710000000000015,554.1721713157165,565.8837789245204,4.160302101642732,1075.4402256794817,7.938022239024472,-0.07433071130937516,-227.86156,41.2
366,Slytherin,Cornell,Anthony,1998-10-26,Right,40097.0,-554.0335576517107,,5.540335576517107,-6.254,-356.24232082562514,408.25224069222776,2.009160776341677,1067.3062284290327,9.376646780143844,-0.6540492575299354,-250.09808999999998,-37.38
367,Hufflepuff,Latrice,Camacho,1999-10-17,Right,,556.7097833110748,7.1703207871168395,-5.567097833110749,1.925,-407.27334848877314,449.1092096094355,5.798675396026454,1026.324832138678,8.267439680986891,-1.5257382839656173,-244.10252999999997,76.5
368,Slytherin,Adele,Lapointe,2000-08-17,Right,44400.0,-567.2332904667709,-3.062837499092676,5.672332904667709,,-681.5301087574804,407.44679214456255,6.160693342943505,1039.8841528095197,8.767638278384316,0.7896280684643637,-245.9183,-58.0
369,Hufflepuff,Alpha,Gipson,2000-04-12,Right,42562.0,746.0655561705106,4.754538763199951,-7.4606555617051065,6.041,-727.6095568242772,382.600311868506,2.639862003799609,1070.365622572089,5.319072895719038,0.4801130461302026,-246.56117999999998,21.06
370,Ravenclaw,Marquita,Bowling,1997-08-30,Right,52865.0,-489.4875499344749,3.0042298459448067,4.8948754993447485,5.16,446.6946029739634,625.5843833732472,4.7033299910138044,1054.899831108298,8.581514917533463,-0.10938277960781438,-231.99638,-8.39
371,Hufflepuff,Alfonzo,Lacey,2000-02-07,Right,67963.0,309.0370036338124,6.381638009666908,-3.0903700363381237,5.619,-574.1199946314033,430.0873281585602,2.461924846988948,1053.812376888593,2.346002939890657,1.363692950005983,-243.02315,7.54
372,Hufflepuff,Ernesto,Pitcher,2000-08-03,Left,49018.0,712.9504539235962,5.9495514512439325,-7.1295045392359615,7.026,-723.3451644138519,400.64807776299125,2.8681142799928434,1063.9989414285933,4.46816911518334,-0.6294251402812115,-244.91812000000002,24.54
373,Hufflepuff,Sammy,Steffen,1997-12-02,Right,41618.0,390.6564801176275,5.294272716407911,-3.906564801176275,4.907,-490.4728401365088,386.4337750708654,4.796707487319532,1049.1901001322258,4.320063192568973,0.1844087610580604,-243.10557999999997,-1.98
374,Hufflepuff,Francisca,Chester,1999-11-14,Right,46440.0,432.2499061756282,3.17321492253707,-4.3224990617562815,6.1770000000000005,-485.57315769819024,391.51052384298765,5.950994015594658,1054.707138919307,5.394657352540685,0.05445188178228435,-243.45066,-39.76
375,Ravenclaw,Corrie,Mcdermott,1999-04-14,Right,57088.0,-367.9488316028729,6.375130867740254,,,352.0244918548205,583.0847686653842,5.289540680564,1045.9033404584986,5.635629426629808,-0.4009864233693568,-231.13162000000003,-6.68
376,Ravenclaw,Irma,Putnam,2001-04-10,Left,47517.0,-502.98042635823373,3.5538429670816587,5.029804263582339,4.6739999999999995,310.96678151222716,598.1171573178638,5.028967672123273,1037.9325649254995,7.455259025366932,-0.3736310393153995,-232.51408999999998,6.02
377,Hufflepuff,Armand,Bolling,1998-11-13,Left,6407.0,773.4238326036854,6.079544376119992,-7.734238326036853,7.233,-393.2799378243233,391.5263350521888,5.609546807881338,1031.8274076188877,5.9663646772032966,-1.7689418332440106,-241.70486,58.73
378,Slytherin,Logan,Harlow,1997-06-06,Right,60525.0,-390.87628168494336,-7.134159655543088,3.9087628168494337,-5.1320000000000014,-538.9151717580609,401.35892557670036,6.838286971867928,1049.3998445014922,11.23519020456356,0.5058086022949114,-252.32607000000002,-108.5
379,Ravenclaw,Rusty,Galbraith,2000-09-29,Right,78160.0,-516.2067634777757,7.194717351592419,5.162067634777757,6.4620000000000015,661.4458069571162,614.1988082242822,1.3039203361483955,1038.3507893234205,0.4549210053618338,-0.7694752384833758,-230.74615,6.01
380,Hufflepuff,Carol,Wilson,1998-12-17,Right,40414.0,753.4635137796266,6.2911114689435506,-7.534635137796266,3.213,-202.8091957035153,283.8696087336624,3.969302000009869,1038.47165336542,-0.18649560938737952,-1.0013995734642809,-247.97369,-17.63
381,Gryffindor,Amelia,Daniels,1999-08-10,Left,50252.0,450.76810803716853,-4.984502791062876,-4.507681080371684,4.276,-814.2161857902672,610.2799707923567,,951.4782451701607,4.141884252852021,-1.3877007515035076,-253.84047,216.17
382,Slytherin,Cesar,Hogg,2000-05-16,Left,31818.0,-693.2228212275436,-4.304245472726978,6.9322282122754375,-2.9,-492.22639438793226,401.2535323514392,6.257238127570568,1041.013677616133,9.117922569396685,,-244.9726,-66.31
383,Hufflepuff,Nelda,Day,1999-09-02,Left,44387.0,681.1822459682172,2.3041025245565963,-6.811822459682173,6.665,-331.6653566733807,395.01514000869753,7.640106522211242,1043.3629971726486,6.544869462218517,0.6801837663494985,-244.73266,-48.73
384,Gryffindor,Rachael,Coyle,2000-10-14,Right,56746.0,842.5382284675729,-4.049053712215319,-8.425382284675731,3.92,-772.0903291350884,626.9812130921575,-4.954942647289737,940.6669430782007,5.3114637966794245,-1.2439918999311594,-256.79912,240.85
385,Hufflepuff,Jay,Bacon,1997-11-08,Left,64893.0,392.41615224906167,3.1864418278650932,-3.9241615224906177,3.467,-606.4829845588422,461.2626553856917,4.232999284595883,1058.445387777596,7.769440531335538,-0.13955854040420096,-246.11037000000002,0.78
386,Ravenclaw,Rochelle,Hefner,2000-04-13,Left,96741.0,-363.2284048656066,5.6483462699853035,3.6322840486560666,7.316,426.4938759772247,623.5225638723582,5.774247422850492,1026.488210802966,3.278739755752752,-0.2138519023407737,-232.4097,-46.38
387,Hufflepuff,Shirley,Doty,1996-12-16,Right,41316.0,533.5908131942316,4.292571943402167,-5.3359081319423165,5.912000000000001,-569.6583322298177,372.97703820707915,8.877923064664298,1055.999284020744,,1.0423646018849126,-242.93031000000002,-53.9
388,Ravenclaw,Kelli,Corbitt,1997-10-02,Left,37743.0,-611.0730699214979,4.029534769133527,6.11073069921498,3.986,639.2067382480717,,6.680586083339838,1065.447140082758,11.001377239952063,1.2809553138183225,-229.07567999999998,-17.0
389,Hufflepuff,Karyn,Taft,1997-11-18,Left,55431.0,542.5036971732012,2.664776100715195,-5.425036971732012,7.103,-482.2066286068232,418.7204308752469,5.232296165824901,1053.5406788076957,5.375729723323302,0.8829501433598109,-244.34412999999998,-33.88
390,Hufflepuff,Beatrice,Dorsey,2000-04-21,Left,58738.0,550.7886502692501,5.107171079854453,-5.507886502692499,5.561,-522.6393832910219,397.7118039517038,5.102263510337769,1053.228100805416,4.471533542283377,-0.6898109476996811,-244.74356,-20.94
391,Slytherin,Scotty,Francis,1999-10-19,Right,73346.0,-439.95931287766365,-3.970991204053661,4.399593128776637,-4.065,-573.7053625725603,398.5531849342448,5.051157015530851,1033.0084881149298,6.5356684704835235,0.009789912356452029,-250.90717999999998,-83.18
392,Hufflepuff,Ernesto,Pike,1997-08-02,Right,46773.0,472.0090214862,6.69788734413241,-4.720090214862,5.206,-768.0233696060183,415.001099890566,4.209252835228091,1062.9894638192095,6.1931747233186245,-0.60437445043786,-243.20593,26.94
393,Hufflepuff,Santo,Farley,1999-10-31,Left,48745.0,625.4850371120691,2.198892130854388,-6.254850371120691,7.183,-607.6869359674475,408.25978443942927,5.67985400876672,1064.4246646433548,7.1028821575520125,-0.5777771238096029,-244.97887000000003,-34.99
394,Ravenclaw,Nicki,Jeter,1997-09-06,Left,58598.0,-351.3199643323684,7.528875287922487,3.5131996433236834,6.1739999999999995,244.03262007130783,640.6980782758437,6.8321877522418815,1038.7563690439733,8.727507483125986,0.1881421839375918,-229.70223,22.81
395,Ravenclaw,Daryl,Matheson,1999-03-07,Left,34968.0,-219.79785200060184,7.173929700176274,2.1979785200060182,6.649,391.7650263596914,602.4187066559796,4.768165764364333,1066.6394095267624,8.74279011740227,-0.8779945557313811,-229.73251000000002,31.88
396,Gryffindor,Vickie,Goldstein,2000-10-21,Left,50332.0,738.6147903861419,-5.8126342008269845,-7.386147903861419,2.949,-761.9776127657018,601.028420609672,-5.204115373285797,916.7977635889624,3.609409658842453,0.6489782092768511,-258.2564,243.22
397,Slytherin,Penny,Allan,1999-07-28,Left,59836.0,-460.11867772881067,-6.127944835001516,4.601186777288107,-6.0429999999999975,-539.3570576414652,379.6486936206517,4.6437010523123865,1063.8575637107679,9.656303667186613,-2.143967010718875,-252.63282,-98.25
398,Ravenclaw,Titus,Griffis,2000-10-13,Right,57156.0,-484.4015383871763,6.705871538358892,4.8440153838717634,6.37,606.3444925930719,623.8385689820017,4.3883342608190175,1054.1869668899208,5.868536960744133,-1.1314562787182485,-228.83366,-0.47
399,Gryffindor,Fritz,Penny,2000-01-25,Right,67603.0,634.5014997987944,-6.855740092612716,-6.345014997987944,3.2110000000000003,-108.57469456382529,617.5538107608605,-1.740120578093153,955.817690516378,5.799411588534659,-1.322509568722053,-255.11472,121.4
400,Ravenclaw,Clementine,Mcmillan,2000-12-18,Left,33608.0,-558.7520098504981,1.0000858031324849,5.5875200985049815,4.013,,582.9443486922013,,1065.3240611595002,10.281758123335258,0.6569863821833972,-232.46742000000003,-32.1
401,Hufflepuff,Dennis,Freed,2000-03-01,Left,39461.0,649.4195278990311,3.8062233401793684,-6.494195278990311,6.319,-435.79764733811004,374.74771957905335,11.479369137421351,,8.918863221395426,0.13320204809917005,-242.67486,-76.2
402,Slytherin,Lincoln,Crowder,2001-09-06,Left,48793.0,-597.0759695877956,-4.779485887847998,5.970759695877956,-4.624,-429.00569574917824,396.237252407457,4.899247190410292,1043.5331797086824,8.131861897063853,0.16196730322244582,-248.71076000000002,-73.72
403,Hufflepuff,Carla,Tafoya,1999-12-27,Right,33198.0,587.1102682110577,5.574775411439235,-5.8711026821105765,5.614,-794.576117846254,441.5592176143104,7.786242110704107,1058.6547429467978,11.055915327327554,0.5482032833781091,-242.27244,23.07
404,Ravenclaw,Nicholas,Macpherson,1999-11-16,Right,74119.0,-518.4843319735563,4.237448021857946,5.184843319735563,6.135,804.3354923566015,658.3120331638389,7.0418001420114695,1074.0953490047505,9.360647113263225,-0.2708252610310362,-228.97002,-73.25
405,Hufflepuff,Bettie,Jett,2000-07-21,Left,37715.0,762.7086353490254,4.642110002526162,-7.627086353490252,7.635,-491.016570058676,413.953832355,3.9564113593579036,1047.2655597661121,5.027625016894244,-1.7189134223141485,-244.18448999999998,25.85
406,Slytherin,Minh,Fisher,1997-06-11,Right,36194.0,-468.5463139213172,-5.700883026969018,4.685463139213171,,-524.1762463841733,426.9647244818817,5.930672073316178,1055.6481642784602,11.770985662687066,-0.08026964885491739,-247.46986,-64.09
407,Ravenclaw,Sun,Fiore,1999-07-10,Left,22683.0,-452.73045841379496,5.287446756952092,4.52730458413795,4.303,269.48298415690493,546.0176495891253,4.8526664070441194,1044.2530093509235,7.193326472480532,-0.2009187016657079,-231.53812000000002,29.73
408,Slytherin,Theron,Donley,1999-07-17,Left,24323.0,-646.1293234850025,-3.7173262839230734,6.461293234850025,-2.9560000000000004,-579.4863393990122,397.5110469338152,9.028882200367967,1024.0817809710102,10.703095304974882,0.6965171367032202,-244.20296000000002,-63.12
409,Gryffindor,Harry,Potter,1998-09-21,Left,48680.0,553.2228659619128,-6.650035409294263,-5.532228659619129,3.665,-523.6174937574626,604.494339305627,-4.002050289055127,929.1193411592484,3.962242440369355,-2.1623465846117402,-255.33072,197.44
410,Slytherin,Angelique,Lim,1997-09-22,Left,30061.0,-697.2182100649942,-3.8479971524283823,6.972182100649942,-3.0639999999999996,-640.5626640943366,378.0686321452762,6.334332797069872,1054.1887901778632,9.514123210982662,-0.7409402923347052,-245.11373999999998,-73.69
411,Gryffindor,Tessie,Talbot,2000-06-20,Right,64844.0,239.5845457683503,-4.188551242485802,-2.3958454576835027,,-653.0720304670358,618.7440461453785,-6.161052791802242,969.9783752830867,2.2258358701536802,-0.5055707342029225,-250.99011000000002,176.49
412,Gryffindor,Jeremy,Littlefield,1998-03-08,Left,48330.0,509.98015801708885,-7.440085182148013,-5.0998015801708885,3.52,-546.6848427925959,567.1092438808364,-3.0905618131566888,935.3347223059344,3.644899504448004,-0.24342529714776115,-255.70318999999998,161.23
413,Ravenclaw,Debbie,Ellison,2001-10-18,Right,31090.0,-561.7576774602652,5.629017184062039,5.617576774602653,4.918,430.27482970327173,587.8061616790995,5.6209592686298935,1058.2848408410523,8.526124174835445,-0.600489546851759,-228.93732000000003,7.72
414,Hufflepuff,Rene,Cushing,1999-06-12,Right,34156.0,603.9817376579277,6.0253719748078085,-6.039817376579277,3.623,-170.3276122913499,351.05527687569503,7.194717780296362,1023.3644359393028,3.694170629937207,-0.1522920233973722,-244.3345,-10.45
415,Ravenclaw,Stacy,Oaks,1999-02-01,Right,65622.0,-543.1547402540655,1.9501739015780402,5.4315474025406525,4.578,466.4130783865327,616.1647677109927,3.458360412658321,,5.8857893627957845,-0.9338314659170862,-234.15355,-15.58
416,Slytherin,Cortez,Crider,1997-07-21,Left,56810.0,-378.210633689953,-5.145374066186927,3.78210633689953,-7.308,-400.8647165059008,423.79262755695197,1.9670423966550483,1062.4316879756693,9.984563818884844,-0.3718013547832063,-253.53384,-35.96
417,Hufflepuff,Suzanne,Wood,1999-04-27,Right,66820.0,368.65910441136566,7.499252621100725,-3.6865910441136585,4.5280000000000005,-748.7728134234062,377.80979775736336,2.435964798700377,1069.5917241921902,2.1661376380959965,0.9290558192718282,-244.50326,-2.39
418,Slytherin,Della,Baer,1999-04-24,Left,32280.0,-667.5441353029386,-1.1837491527493371,6.6754413530293855,-3.147,-553.8140153531541,385.4361324862615,3.3663798564614016,1048.8300307573634,6.408761142517685,0.9315323825321844,-244.73841000000002,-25.12
419,Hufflepuff,Jodi,Collett,2001-10-20,Left,17333.0,673.4624270627107,5.926021223903318,-6.7346242706271084,2.925,-298.5121987308118,385.2992867359632,5.957954966954419,1028.7136585159167,6.715939284802044,0.2721050571632995,-244.73169,49.93
420,Hufflepuff,Stephenie,Lawler,1998-11-30,Left,45201.0,,4.7643013450375165,-5.782619144690282,3.5639999999999996,-403.12972571041206,424.6305696259776,3.1666560176993435,1040.9172866274332,5.246785778104637,0.2671471810564115,-246.19964,40.48
421,Slytherin,Meagan,Benavides,2001-03-03,Left,64406.0,-492.3514477569863,-4.707537224497007,4.923514477569864,-5.5070000000000014,-687.9573971725308,,4.385760568159895,1065.2377565929696,8.34497522347933,0.5295007574169628,-251.95496,-96.78
422,Hufflepuff,Wallace,Mccune,2000-06-26,Right,36712.0,539.565661806701,5.246918827031601,-5.39565661806701,4.55,-520.5894983985091,439.8788953579015,3.7386209514920026,1044.8076899719506,6.6764793264601705,0.07468533462850997,-244.13598,53.73
423,Hufflepuff,Morton,Driscoll,2001-10-30,Left,60468.0,339.37722657064626,6.451870362018839,-3.393772265706463,3.06,-633.52699920187,400.45995330802185,5.925805664204661,1056.174373592766,5.8156944756192015,-0.1905369758376172,-244.09869,-15.19
424,Slytherin,Lou,Schulze,1999-12-11,Right,51161.0,-538.1378775672947,-7.876451977425008,5.381378775672947,-5.316,-554.7836000027626,360.4265736215538,7.336104015348574,,11.235215267741056,0.454140605144281,-251.35738999999998,-140.63
425,Gryffindor,Delilah,Cade,2001-03-18,Left,21274.0,786.9513828347423,-4.93204934030035,-7.869513828347423,6.5329999999999995,-226.24299918946255,564.6225020399143,-3.3963162589976466,941.5808131771378,3.2111026319264666,-0.07707338039319002,-251.85291,194.36
426,Hufflepuff,Daisy,Swenson,1998-06-15,Right,84689.0,365.5798127316365,4.5911144534302295,-3.6557981273163653,3.84,-761.2798260710967,387.6582358218795,,1080.7444011326563,3.230488577394381,-0.743656355630929,-247.5064,-44.9
427,Hufflepuff,Sandy,Calloway,1998-12-01,Left,49412.0,553.423992465536,8.927738749697923,-5.53423992465536,3.175,-469.6187994214027,382.3908315167381,2.6526061682192426,1040.2709936278468,,-0.35522169830421496,-244.92423,51.61
428,Hufflepuff,Cecil,Mattos,1997-09-13,Left,44926.0,641.7789060982134,6.005068684102984,-6.417789060982134,5.567,-803.555855890684,382.6814264919278,4.704956039586188,1071.5381862760162,6.503348248481489,0.01834568600422156,-244.86751,6.37
429,Ravenclaw,Fawn,Mcneill,1997-06-12,Right,77550.0,-539.1979880438513,4.565073051968788,5.3919798804385115,5.045,597.1994093956079,612.6266586543983,6.530961403141784,1043.2467711268403,6.013301788405324,0.2755943927718561,-231.49067999999997,-57.28
430,Gryffindor,Fran,Low,2001-07-19,Right,39620.0,91.14672493805624,-7.3203547339225326,-0.9114672493805624,5.565,45.6434928294545,592.5766320388549,-3.1474488903863813,966.2681350316733,2.8054199187129156,0.2531232824681196,-247.79105,107.0
431,Ravenclaw,Elvis,Reis,1999-08-10,Right,63563.0,-599.0982941500016,6.772669880459838,5.990982941500016,4.628,690.2287357532523,593.9421501102267,3.5611036798952327,1050.0706496479618,3.595847010517621,-0.3068853517685309,-230.14142999999999,-13.36
432,Hufflepuff,Jerome,Rosenberg,1998-12-14,Left,67734.0,492.403637026018,5.353447564347258,-4.92403637026018,6.492000000000001,-581.3765601336928,435.95286520757486,5.166393686778326,1052.875711359919,4.938398597947186,0.4723139855496096,-243.4791,-17.62
433,Gryffindor,Otis,Billingsley,1998-05-10,Left,54014.0,514.4699305941638,-4.914986828305056,-5.1446993059416375,4.479,,628.2401323869243,-6.059571517599079,932.3930323233948,2.462837455600332,0.9047969054452076,-254.05671,227.95
434,Hufflepuff,Raymon,Novotny,1997-02-20,Left,25124.0,704.4890765114412,4.706565677551335,-7.044890765114412,3.517,-194.202538799089,352.8471790196822,6.70888486199224,1028.4207203879646,5.148515137483498,-1.2636597012063049,-245.66273999999999,1.62
435,Hufflepuff,Eve,Marroquin,1999-12-16,Right,59373.0,379.4956683045156,4.217692877949372,-3.7949566830451564,7.067,-613.212144226261,380.8913446622989,6.45232571770055,1063.5363284967598,4.447282274165902,-0.8588025271739921,-242.53668,-66.72
436,Ravenclaw,Desmond,Keister,1997-10-07,Left,41132.0,-721.6453906095378,6.443582073001375,7.216453906095376,2.4659999999999997,609.7015757672214,565.4197633193137,6.220250620657557,1051.1038326498565,6.890720056322732,-0.8783780714884379,-229.38696000000002,-16.96
437,Ravenclaw,Abbie,Rutter,1999-12-21,Left,40330.0,-834.4753351715907,3.177251700744145,8.344753351715907,1.6469999999999998,560.0581753336869,578.0457427092351,7.1929278115421305,1050.4635856916318,9.196968889025706,0.8482250879842202,-230.66016000000002,-39.4
438,Slytherin,Will,Chau,1998-10-25,Left,37007.0,-419.87890478384736,-4.672220154574621,4.198789047838474,-6.051,-258.95554357582597,444.9568746558168,3.1336000274658966,1046.3159124366416,10.684186361838382,-0.37092765221843305,-250.03644,-11.4
439,Ravenclaw,Prince,Cardoza,1999-04-23,Left,69794.0,-452.3093951688417,5.7182566670612776,4.523093951688416,5.599,370.39486010318143,600.8918322946573,4.253847390192174,1019.2671378414058,3.3399848443935007,2.7238577550101395,-232.55749,6.62
440,Hufflepuff,Merry,Martinson,2001-09-04,Left,29261.0,632.6985773843139,8.361642264560599,-6.3269857738431385,2.6510000000000002,-288.0294399025967,358.42320819029334,3.6724907310802646,1027.2653457734214,2.4006246999676053,1.7942872420811151,-244.96681,59.36
441,Ravenclaw,Marcella,Wakefield,1999-07-29,Right,32043.0,-475.38403540675904,3.670861367388815,4.75384035406759,4.916,466.62129634422735,590.3804543513389,6.515633810269195,1069.4837178839405,10.593112918169195,0.25277744773672023,-230.27674,-19.6
442,Ravenclaw,Belle,Noe,2001-07-22,Right,19443.0,-527.2283383424694,6.215314295749327,5.272283383424695,4.989,565.1270451043048,596.9545517861859,3.346715975907076,1071.8345222097046,8.399181762024714,0.7442138490833067,-228.26344,39.62
443,Gryffindor,Aldo,Strain,2000-09-03,Left,45150.0,490.22300276881623,,,4.812,-722.078242249265,552.9393513851658,-4.1950895511404624,958.0280008357516,3.1662600952964026,-0.3683166347331874,-253.88362999999998,167.75
444,Ravenclaw,Maureen,Friedman,1998-03-13,Left,36220.0,-520.3390056641314,3.135083196690392,5.203390056641314,4.3919999999999995,695.8686512831969,610.336076700817,4.252374304526352,1058.4094784730748,8.439350723833929,0.4571947480434773,-231.03441,-0.46
445,Ravenclaw,Evangelina,Steadman,1998-01-04,Right,69411.0,510.44895722371314,2.639221837586736,-5.104489572237131,5.882999999999999,-684.7986603788735,348.1352064320032,4.2184260121384165,1082.7465536756988,3.677454267334314,-1.7228379220545795,-247.15992000000003,-82.34
446,Hufflepuff,Reinaldo,Cabrera,2000-12-02,Right,58564.0,579.5921746875814,1.4988008145152083,-5.7959217468758135,6.091,-677.532328483213,407.6347584815886,6.0522698595045865,1071.9203614750406,7.9627071445638675,1.059869957201503,-246.34716,-55.35
447,Gryffindor,Isabel,Day,1999-02-11,Left,54654.0,621.8990839137042,-3.4730187614651484,-6.218990839137041,5.407,-509.8138976383409,637.6826449881041,-5.047480549902853,963.767015525071,4.757360053916623,-1.1317687492740904,-252.19928,207.54
448,Ravenclaw,Marianna,Marcus,1999-11-09,Right,53782.0,-524.5204760103659,2.0667174104706376,5.245204760103659,4.926,584.6989776361372,639.4244919829389,3.829748222689335,1037.7038562064683,7.27087147648885,1.5384865379920358,-232.59589,3.62
449,Gryffindor,Tad,Book,1999-01-23,Left,64291.0,417.78774404433074,-5.610499111281979,-4.177877440443306,4.042,-529.2622209714003,594.3636927397704,-5.396257969664687,942.5914048609725,1.4078445433917608,-0.634336892730045,-254.57294,175.15
450,Hufflepuff,Max,Ashford,2000-06-30,Right,57712.0,569.9456905469365,6.006892991609679,-5.699456905469365,5.824,-419.66254227427146,383.7704562323709,,1043.2020984131966,3.539600951342048,0.3741922555811082,-243.80427999999998,-30.5
451,Hufflepuff,Shawn,Roe,1997-05-28,Right,13760.0,680.3474656514527,4.071564892419808,-6.8034746565145285,2.8480000000000003,-166.61989547545988,403.01866070945516,11.889712754042707,1015.7477689068824,11.296822857503884,1.0075144672467278,-243.35915,-4.69
452,Slytherin,Jesse,Delgado,2001-03-10,Left,33334.0,-561.4634459942157,-3.173106852211011,5.614634459942157,-4.658,-561.7759880138938,397.54290877491064,4.0382369799919555,1058.5231692744699,9.623905392056773,0.1319442607446724,-247.51612000000003,-34.54
453,Hufflepuff,Elissa,Little,1997-07-25,Right,61581.0,452.7800616228022,4.882572882916699,-4.5278006162280215,5.4979999999999976,-390.22467084695717,383.1755476596521,4.713770083373984,1046.2831789425593,2.3283639263530804,0.2143834955514136,-244.42403,-35.68
454,Slytherin,Henry,Wheaton,2000-09-28,Right,54603.0,-460.3411442290457,-2.796739824191873,4.603411442290458,-5.377999999999999,-492.0870775713778,409.8330039291363,,1035.7031474855837,7.737862470125205,0.9604087713302379,-249.94692999999998,-34.71
455,Slytherin,Wendy,Norris,2001-02-14,Left,14156.0,-654.220529113255,-5.305059563490682,6.54220529113255,-5.438,-781.4921068864714,326.63658884603484,7.259016111299865,1089.5670035017379,13.415253746947446,-1.0920337100962412,-247.43459,-99.17
456,Slytherin,Valeria,Goode,2000-06-25,Left,43320.0,,5.10497431585283,7.135817918235342,3.8089999999999997,455.50178304034034,602.5491393909707,6.489467654942421,1046.3270900426212,,,-229.18962000000002,-8.64
457,Ravenclaw,Sallie,Leon,1997-08-30,Right,35723.0,-613.2179596193963,2.4527548503171777,6.132179596193963,3.8789999999999996,451.83945516207916,544.0375486694694,5.162976745509097,1056.9428511759834,7.113383907532038,0.03088078404965376,-232.27721,-33.94
